368977,571,5,2005-03-11
368977,580,4,2005-08-21
368977,607,3,2005-03-19
368977,668,3,2005-03-11
368977,705,3,2005-03-11
368977,752,5,2005-03-19
368977,788,5,2005-03-11
368977,798,4,2005-03-13
368977,808,2,2005-03-27
368977,811,3,2005-03-27
368977,889,5,2005-06-18
368977,937,5,2005-03-19
368977,985,4,2005-06-06
368977,1020,5,2005-03-11
368977,1046,4,2005-06-04
368977,1163,5,2005-04-10
368977,1174,4,2005-03-27
368977,1202,4,2005-03-27
368977,1270,2,2005-03-27
368977,1406,4,2005-03-11
368977,1509,5,2005-03-13
368977,1561,4,2005-03-11
368977,1590,5,2005-05-28
368977,1599,4,2005-03-19
368977,1615,3,2005-03-27
368977,1632,5,2005-06-26
368977,1665,5,2005-04-04
368977,1709,4,2005-03-27
368977,1719,4,2005-07-09
368977,1757,5,2005-03-27
368977,1798,4,2005-03-19
368977,1803,2,2005-03-27
368977,1865,4,2005-04-14
368977,1902,3,2005-03-27
368977,1905,4,2005-03-11
368977,1962,4,2005-04-14
368977,2001,3,2005-03-19
368977,2040,5,2005-03-11
368977,2074,5,2005-03-27
368977,2095,5,2005-03-13
368977,2122,4,2005-03-11
368977,2128,4,2005-03-27
368977,2150,5,2005-04-10
368977,2152,3,2005-06-06
368977,2153,1,2005-03-11
368977,2163,4,2005-03-19
368977,2172,5,2005-03-11
368977,2173,5,2005-04-10
368977,2252,5,2005-03-11
368977,2290,5,2005-03-11
368977,2340,3,2005-03-19
368977,2342,3,2005-08-13
368977,2385,1,2005-04-10
368977,2395,2,2005-03-11
368977,2430,4,2005-03-19
368977,2452,5,2005-03-11
368977,2464,4,2005-03-27
368977,2465,3,2005-03-19
368977,2470,5,2005-03-27
368977,2482,3,2005-04-22
368977,2532,5,2005-03-11
368977,2547,3,2005-03-27
368977,2554,4,2005-03-27
368977,2580,4,2005-05-28
368977,2612,3,2005-06-28
368977,2638,5,2005-02-27
368977,2660,3,2005-03-27
368977,2690,3,2005-03-11
368977,2734,4,2005-03-19
368977,2751,5,2005-03-11
368977,2771,3,2005-03-11
368977,2782,4,2005-03-11
368977,2851,5,2005-03-19
368977,2861,5,2005-03-11
368977,2874,4,2005-04-14
368977,2897,3,2005-03-27
368977,2913,5,2005-05-28
368977,2992,5,2005-03-27
368977,3046,5,2005-03-11
368977,3079,4,2005-03-11
368977,3085,3,2005-03-13
368977,3106,2,2005-04-10
368977,3138,4,2005-04-12
368977,3151,2,2005-03-27
368977,3168,3,2005-03-24
368977,3198,3,2005-03-11
368977,3274,5,2005-03-27
368977,3333,3,2005-03-26
368977,3427,2,2005-03-11
368977,3437,4,2005-06-12
368977,3444,5,2005-03-11
368977,3463,4,2005-05-18
368977,3495,3,2005-03-27
368977,3523,5,2005-03-11
368977,3541,5,2005-03-13
368977,3605,3,2005-03-11
368977,3611,5,2005-03-19
368977,3624,3,2005-11-19
368977,3668,5,2005-03-11
368977,3670,2,2005-03-19
368977,3680,3,2005-03-19
368977,3713,3,2005-05-13
368977,3728,5,2005-03-11
368977,3817,3,2005-03-19
368977,3824,5,2005-04-08
368977,3860,4,2005-06-06
368977,3864,5,2005-12-16
368977,3879,4,2005-03-19
368977,3925,4,2005-03-11
368977,3935,3,2005-03-27
368977,3936,3,2005-03-11
368977,3972,3,2005-03-19
368977,4043,4,2005-03-11
368977,4056,1,2005-03-13
368977,4089,4,2005-03-13
368977,4123,5,2005-03-11
368977,4171,2,2005-03-27
368977,4266,4,2005-03-11
368977,4306,4,2005-03-11
368977,4330,3,2005-03-13
368977,4341,2,2005-03-19
368977,4356,3,2005-04-20
368977,4383,4,2005-03-18
368977,4392,4,2005-03-11
368977,4418,3,2005-03-19
368977,4432,4,2005-06-18
386328,223,5,2005-08-27
386328,334,1,2005-08-03
386328,406,3,2005-08-25
386328,457,5,2005-07-17
386328,482,4,2005-07-17
386328,483,3,2005-07-17
386328,528,1,2005-10-16
386328,571,3,2005-07-17
386328,607,3,2005-07-17
386328,732,2,2005-11-06
386328,798,3,2005-07-17
386328,897,2,2005-08-15
386328,943,4,2005-08-24
386328,1073,4,2005-08-05
386328,1145,2,2005-07-17
386328,1307,4,2005-07-17
386328,1542,3,2005-07-17
386328,1962,3,2005-07-17
386328,1998,1,2005-11-28
386328,2095,2,2005-07-17
386328,2152,3,2005-07-17
386328,2186,4,2005-07-17
386328,2200,3,2005-07-17
386328,2457,2,2005-07-17
386328,2495,2,2005-07-17
386328,2580,2,2005-07-17
386328,2612,3,2005-07-17
386328,2617,2,2005-07-17
386328,2809,3,2005-09-04
386328,2913,2,2005-10-02
386328,3106,4,2005-07-17
386328,3282,1,2005-07-17
386328,3418,2,2005-07-17
386328,3427,2,2005-07-17
386328,3624,3,2005-07-17
386328,3689,2,2005-10-26
386328,3860,3,2005-07-17
386328,3925,4,2005-07-17
386328,4123,3,2005-07-17
386328,4135,4,2005-07-17
386328,4306,3,2005-07-17
386328,4315,3,2005-08-01
386328,4432,5,2005-07-17
2462561,30,4,2005-11-02
2462561,1110,5,2005-11-05
2462561,1145,5,2005-11-02
2462561,1220,5,2005-11-02
2462561,1509,4,2005-11-05
2462561,1905,5,2005-11-05
2462561,1962,4,2005-11-05
2462561,2152,4,2005-11-05
2462561,2391,4,2005-11-05
2462561,2782,5,2005-11-05
2462561,3254,5,2005-11-05
2462561,3333,3,2005-11-05
2462561,3391,5,2005-11-05
2462561,3463,4,2005-11-05
2462561,3860,5,2005-11-02
2462561,3936,2,2005-11-02
2462561,3938,4,2005-11-05
2462561,3962,5,2005-11-05
2462561,4123,5,2005-11-02
2462561,4266,5,2005-11-05
2462561,4472,1,2005-12-25
2306984,18,3,2004-03-07
2306984,28,2,2004-03-07
2306984,30,4,2005-02-13
2306984,71,4,2004-07-17
2306984,83,4,2004-03-07
2306984,118,3,2005-04-08
2306984,148,2,2004-03-07
2306984,165,5,2005-03-28
2306984,166,3,2005-04-02
2306984,181,3,2005-08-23
2306984,189,2,2004-03-07
2306984,191,3,2004-03-07
2306984,199,3,2004-08-11
2306984,223,5,2004-03-12
2306984,227,4,2005-04-08
2306984,241,4,2005-06-08
2306984,255,3,2005-04-03
2306984,269,4,2005-04-04
2306984,270,3,2005-04-03
2306984,279,2,2005-04-09
2306984,288,2,2005-04-03
2306984,295,3,2005-04-04
2306984,297,3,2005-04-03
2306984,299,4,2004-09-05
2306984,304,4,2005-04-04
2306984,309,4,2005-07-03
2306984,311,4,2005-03-21
2306984,312,3,2005-02-13
2306984,329,2,2005-06-08
2306984,334,3,2005-04-04
2306984,344,4,2005-04-03
2306984,348,2,2005-04-03
2306984,359,4,2005-04-02
2306984,368,3,2005-04-08
2306984,391,3,2005-04-03
2306984,395,4,2005-06-08
2306984,420,4,2005-04-03
2306984,432,4,2005-05-08
2306984,438,3,2005-04-02
2306984,442,5,2005-02-13
2306984,468,2,2005-03-21
2306984,482,4,2005-08-14
2306984,483,2,2004-03-28
2306984,492,3,2004-03-07
2306984,494,3,2004-08-11
2306984,516,4,2004-07-15
2306984,550,1,2004-03-07
2306984,554,3,2005-04-02
2306984,563,4,2005-04-03
2306984,564,1,2004-03-07
2306984,571,2,2005-02-13
2306984,582,3,2005-04-04
2306984,585,3,2005-04-02
2306984,600,4,2005-04-03
2306984,607,4,2005-03-21
2306984,634,5,2005-04-03
2306984,636,3,2004-03-07
2306984,646,3,2004-03-07
2306984,652,4,2005-05-16
2306984,660,3,2005-03-14
2306984,662,4,2005-04-03
2306984,667,3,2005-04-03
2306984,668,3,2005-04-03
2306984,689,3,2005-04-03
2306984,708,2,2005-03-21
2306984,711,4,2005-04-02
2306984,720,4,2004-11-07
2306984,754,4,2005-04-09
2306984,763,3,2005-03-21
2306984,788,2,2005-03-22
2306984,789,3,2005-08-30
2306984,798,5,2005-03-21
2306984,807,3,2004-08-11
2306984,813,4,2005-04-08
2306984,818,3,2005-04-04
2306984,825,4,2005-03-28
2306984,829,2,2005-03-21
2306984,837,5,2005-04-03
2306984,859,1,2004-03-07
2306984,886,4,2005-02-27
2306984,894,2,2005-03-21
2306984,896,2,2005-04-03
2306984,900,4,2004-03-07
2306984,918,4,2005-07-23
2306984,930,3,2005-04-03
2306984,940,3,2005-04-03
2306984,962,2,2004-03-07
2306984,963,5,2004-03-07
2306984,964,4,2005-03-28
2306984,1011,2,2005-04-03
2306984,1020,5,2004-08-16
2306984,1027,3,2005-04-09
2306984,1037,2,2005-04-03
2306984,1043,4,2004-03-07
2306984,1044,4,2005-04-09
2306984,1050,3,2005-03-28
2306984,1058,4,2004-03-07
2306984,1066,5,2005-04-03
2306984,1074,5,2005-04-02
2306984,1094,4,2005-04-08
2306984,1096,2,2004-03-07
2306984,1110,4,2004-08-02
2306984,1130,3,2005-04-09
2306984,1144,3,2004-03-07
2306984,1148,3,2004-03-07
2306984,1163,2,2005-04-02
2306984,1173,4,2005-04-03
2306984,1193,3,2005-04-08
2306984,1202,4,2004-03-07
2306984,1210,5,2004-09-05
2306984,1218,4,2004-03-07
2306984,1222,4,2005-04-03
2306984,1234,2,2005-03-28
2306984,1249,3,2005-04-03
2306984,1262,4,2004-11-07
2306984,1274,2,2005-04-09
2306984,1291,4,2005-06-08
2306984,1295,3,2005-04-08
2306984,1324,3,2005-04-02
2306984,1359,4,2005-04-09
2306984,1364,4,2005-04-04
2306984,1367,2,2005-03-28
2306984,1370,4,2004-03-07
2306984,1395,4,2005-04-09
2306984,1399,3,2005-04-03
2306984,1434,5,2005-04-02
2306984,1466,5,2005-02-13
2306984,1470,4,2004-08-11
2306984,1492,3,2005-03-28
2306984,1509,1,2004-03-07
2306984,1513,5,2004-03-07
2306984,1521,4,2005-03-28
2306984,1526,3,2005-03-28
2306984,1542,2,2004-03-07
2306984,1547,4,2004-08-11
2306984,1552,5,2005-04-02
2306984,1553,4,2005-04-02
2306984,1571,4,2004-03-07
2306984,1578,2,2004-03-07
2306984,1590,2,2004-03-07
2306984,1599,3,2004-03-07
2306984,1615,1,2004-08-03
2306984,1618,4,2005-07-10
2306984,1625,4,2004-03-03
2306984,1627,4,2005-03-28
2306984,1642,4,2005-04-03
2306984,1650,4,2004-03-07
2306984,1656,1,2005-03-21
2306984,1659,3,2004-03-07
2306984,1660,5,2005-04-03
2306984,1693,2,2004-03-03
2306984,1709,3,2005-04-02
2306984,1719,3,2005-06-01
2306984,1722,5,2005-04-03
2306984,1744,3,2004-03-07
2306984,1746,2,2004-03-07
2306984,1754,3,2005-03-28
2306984,1756,4,2005-03-28
2306984,1783,3,2005-04-03
2306984,1788,3,2005-04-08
2306984,1798,2,2004-03-07
2306984,1799,2,2004-03-07
2306984,1803,2,2005-04-03
2306984,1832,4,2004-03-07
2306984,1834,3,2005-04-02
2306984,1837,4,2005-03-28
2306984,1843,1,2004-03-07
2306984,1853,1,2004-03-07
2306984,1857,5,2005-04-03
2306984,1861,1,2005-04-08
2306984,1867,3,2005-04-03
2306984,1885,3,2005-04-08
2306984,1890,2,2005-04-03
2306984,1902,3,2005-04-03
2306984,1905,3,2004-03-07
2306984,1925,5,2005-04-04
2306984,1933,3,2005-02-13
2306984,1962,3,2005-03-22
2306984,1969,4,2005-03-21
2306984,1973,3,2005-04-03
2306984,1974,4,2005-03-21
2306984,1983,1,2004-03-03
2306984,1987,5,2004-08-10
2306984,2000,3,2005-04-02
2306984,2009,4,2004-09-16
2306984,2012,4,2005-03-28
2306984,2015,4,2004-03-07
2306984,2044,2,2005-04-03
2306984,2095,4,2004-09-05
2306984,2109,2,2005-04-03
2306984,2120,4,2005-04-08
2306984,2122,3,2005-04-09
2306984,2139,3,2005-03-28
2306984,2145,4,2005-03-28
2306984,2152,2,2004-03-07
2306984,2161,4,2005-03-21
2306984,2163,4,2005-03-14
2306984,2172,5,2004-03-07
2306984,2174,3,2005-04-09
2306984,2199,2,2004-03-07
2306984,2200,1,2004-03-07
2306984,2209,2,2004-03-07
2306984,2212,4,2005-04-03
2306984,2218,3,2004-03-07
2306984,2252,2,2005-04-04
2306984,2256,4,2004-03-07
2306984,2290,4,2005-03-28
2306984,2302,3,2005-04-03
2306984,2304,2,2005-03-21
2306984,2314,2,2004-03-07
2306984,2319,4,2004-03-07
2306984,2332,5,2004-03-07
2306984,2339,3,2005-03-21
2306984,2340,1,2005-04-03
2306984,2342,4,2004-11-07
2306984,2348,3,2004-03-07
2306984,2356,3,2005-04-03
2306984,2360,5,2004-08-16
2306984,2372,4,2005-03-21
2306984,2379,4,2004-03-07
2306984,2381,3,2005-04-03
2306984,2391,2,2005-04-03
2306984,2400,2,2004-03-07
2306984,2411,4,2005-04-09
2306984,2423,3,2005-04-04
2306984,2430,4,2004-03-03
2306984,2452,5,2004-03-07
2306984,2460,1,2004-03-07
2306984,2462,2,2004-03-07
2306984,2464,5,2004-03-07
2306984,2465,5,2005-02-13
2306984,2470,3,2005-03-28
2306984,2471,4,2005-04-03
2306984,2498,4,2004-03-07
2306984,2499,1,2004-03-07
2306984,2503,4,2005-08-30
2306984,2506,4,2005-04-03
2306984,2509,3,2005-04-02
2306984,2516,2,2005-04-03
2306984,2525,4,2004-03-07
2306984,2532,4,2005-04-08
2306984,2542,2,2005-04-04
2306984,2554,4,2004-03-07
2306984,2582,4,2005-05-21
2306984,2585,4,2005-04-02
2306984,2594,2,2004-03-07
2306984,2601,5,2004-03-07
2306984,2603,4,2005-04-03
2306984,2617,1,2005-03-22
2306984,2660,4,2004-03-07
2306984,2662,3,2005-03-22
2306984,2673,2,2005-03-28
2306984,2675,2,2004-03-03
2306984,2680,3,2005-04-03
2306984,2690,4,2005-04-03
2306984,2698,3,2005-04-03
2306984,2751,4,2005-04-02
2306984,2757,3,2005-04-04
2306984,2771,5,2004-09-05
2306984,2782,4,2005-03-21
2306984,2784,3,2005-04-03
2306984,2803,4,2005-03-22
2306984,2822,2,2005-04-03
2306984,2848,4,2004-03-07
2306984,2851,3,2005-04-03
2306984,2859,4,2005-04-03
2306984,2876,4,2005-04-03
2306984,2882,3,2004-03-07
2306984,2890,5,2004-03-07
2306984,2944,5,2005-03-28
2306984,2953,5,2004-03-07
2306984,2954,5,2005-03-21
2306984,2955,4,2005-04-02
2306984,2960,4,2005-04-03
2306984,2965,4,2005-04-06
2306984,2981,4,2005-04-03
2306984,2992,3,2004-09-05
2306984,3000,2,2005-04-03
2306984,3013,3,2005-04-02
2306984,3017,4,2005-03-28
2306984,3035,2,2005-04-09
2306984,3046,5,2004-08-16
2306984,3079,3,2005-04-03
2306984,3081,4,2005-04-03
2306984,3093,2,2005-04-03
2306984,3106,4,2004-03-07
2306984,3116,3,2005-03-21
2306984,3147,5,2004-03-07
2306984,3148,1,2004-08-04
2306984,3151,4,2005-05-21
2306984,3153,4,2004-08-16
2306984,3161,2,2004-03-07
2306984,3165,5,2004-09-05
2306984,3172,5,2005-04-03
2306984,3182,2,2005-03-21
2306984,3183,4,2005-04-08
2306984,3198,3,2004-03-07
2306984,3216,3,2005-03-21
2306984,3218,3,2005-04-03
2306984,3220,1,2004-03-07
2306984,3222,2,2004-03-07
2306984,3245,3,2005-04-03
2306984,3254,1,2004-03-07
2306984,3265,3,2005-03-21
2306984,3276,4,2005-04-02
2306984,3282,4,2005-03-28
2306984,3290,5,2004-08-10
2306984,3301,4,2005-03-28
2306984,3310,5,2004-09-05
2306984,3315,5,2004-08-11
2306984,3320,4,2004-03-07
2306984,3326,1,2005-04-09
2306984,3331,5,2005-03-28
2306984,3355,3,2005-04-06
2306984,3364,3,2005-04-03
2306984,3368,2,2004-03-07
2306984,3371,4,2005-03-22
2306984,3379,2,2005-04-04
2306984,3387,4,2005-04-02
2306984,3414,2,2005-04-04
2306984,3418,2,2004-03-07
2306984,3420,4,2005-04-09
2306984,3427,1,2004-03-03
2306984,3434,2,2004-03-28
2306984,3446,5,2004-03-07
2306984,3451,2,2005-04-03
2306984,3453,4,2004-03-07
2306984,3466,3,2005-04-03
2306984,3469,5,2005-03-28
2306984,3487,4,2004-03-07
2306984,3489,5,2004-03-20
2306984,3513,5,2004-08-11
2306984,3515,2,2004-03-07
2306984,3538,2,2005-04-06
2306984,3541,5,2005-02-13
2306984,3544,4,2004-08-11
2306984,3563,3,2005-04-02
2306984,3583,2,2005-04-09
2306984,3584,3,2005-04-03
2306984,3593,4,2005-07-23
2306984,3610,2,2005-04-04
2306984,3617,3,2004-03-07
2306984,3623,4,2005-03-22
2306984,3624,4,2004-07-17
2306984,3638,1,2004-03-28
2306984,3648,3,2004-03-07
2306984,3650,4,2005-04-03
2306984,3667,1,2005-04-04
2306984,3674,4,2005-07-10
2306984,3684,3,2005-03-28
2306984,3699,3,2004-07-17
2306984,3700,4,2005-03-28
2306984,3740,5,2005-03-28
2306984,3756,4,2004-08-02
2306984,3777,4,2005-04-03
2306984,3783,2,2005-03-28
2306984,3798,4,2004-03-07
2306984,3803,3,2005-04-02
2306984,3804,2,2005-04-03
2306984,3817,2,2005-04-09
2306984,3826,3,2004-03-07
2306984,3833,4,2005-03-28
2306984,3840,2,2005-04-04
2306984,3860,4,2004-03-07
2306984,3863,2,2004-03-07
2306984,3864,4,2005-07-20
2306984,3880,4,2005-03-28
2306984,3893,3,2005-04-04
2306984,3898,3,2005-07-23
2306984,3903,2,2005-04-08
2306984,3905,4,2004-03-07
2306984,3911,3,2005-04-03
2306984,3925,2,2005-05-08
2306984,3935,2,2004-03-07
2306984,3938,4,2005-03-22
2306984,3942,2,2004-03-28
2306984,3958,4,2005-04-03
2306984,3960,4,2005-04-03
2306984,3962,4,2004-03-07
2306984,4040,3,2005-04-03
2306984,4043,1,2005-03-22
2306984,4049,3,2005-03-28
2306984,4054,3,2005-04-03
2306984,4055,2,2004-03-07
2306984,4056,2,2004-03-03
2306984,4067,4,2005-03-28
2306984,4070,3,2005-04-03
2306984,4080,3,2005-03-28
2306984,4086,2,2005-04-03
2306984,4115,5,2005-06-08
2306984,4127,1,2004-03-07
2306984,4135,5,2004-03-07
2306984,4141,3,2004-03-07
2306984,4150,4,2005-04-03
2306984,4166,5,2004-09-05
2306984,4171,2,2005-04-03
2306984,4207,5,2005-04-09
2306984,4225,3,2005-04-04
2306984,4227,5,2004-08-03
2306984,4248,4,2004-03-07
2306984,4249,5,2004-08-11
2306984,4260,5,2004-09-05
2306984,4283,3,2005-04-02
2306984,4291,3,2005-04-03
2306984,4299,2,2005-04-03
2306984,4302,1,2004-03-07
2306984,4306,4,2004-03-21
2306984,4327,2,2005-04-02
2306984,4328,4,2005-04-02
2306984,4330,4,2005-04-03
2306984,4339,3,2004-11-07
2306984,4341,2,2005-03-21
2306984,4345,4,2004-03-07
2306984,4353,5,2005-02-13
2306984,4364,4,2004-03-21
2306984,4393,3,2005-04-04
2306984,4412,3,2004-03-07
2306984,4413,1,2005-04-08
2306984,4427,2,2005-04-03
2306984,4454,5,2005-04-03
2306984,4479,4,2005-02-13
2306984,4492,1,2005-03-28
2306984,4496,5,2005-07-18
2606341,30,2,2004-05-20
2606341,175,4,2005-12-08
2606341,187,1,2004-12-01
2606341,191,5,2005-05-05
2606341,312,2,2005-12-08
2606341,378,1,2004-07-01
2606341,413,3,2004-05-20
2606341,416,1,2004-06-23
2606341,457,4,2005-05-05
2606341,471,5,2005-12-08
2606341,482,5,2005-12-08
2606341,528,4,2005-12-08
2606341,571,5,2005-12-08
2606341,758,4,2005-05-05
2606341,886,5,2005-05-05
2606341,1073,3,2005-12-08
2606341,1180,3,2004-04-21
2606341,1307,3,2005-05-05
2606341,1329,5,2005-12-08
2606341,1428,3,2005-05-05
2606341,1470,5,2005-05-05
2606341,1590,3,2005-12-08
2606341,1642,5,2005-12-08
2606341,1708,5,2004-01-26
2606341,1719,5,2005-12-08
2606341,1865,5,2005-05-05
2606341,1905,5,2004-04-21
2606341,1962,5,2005-05-05
2606341,2009,5,2005-05-05
2606341,2015,4,2005-12-08
2606341,2102,3,2005-12-08
2606341,2122,5,2005-12-08
2606341,2161,4,2005-12-08
2606341,2186,5,2005-12-08
2606341,2252,4,2004-12-01
2606341,2326,5,2005-12-08
2606341,2342,4,2005-05-05
2606341,2372,4,2005-05-05
2606341,2391,3,2005-05-05
2606341,2452,1,2005-05-05
2606341,2578,5,2003-12-09
2606341,2782,5,2004-05-20
2606341,2800,3,2004-05-20
2606341,2874,3,2005-05-05
2606341,2913,5,2005-12-08
2606341,2992,3,2004-05-20
2606341,3151,5,2005-05-05
2606341,3256,3,2004-05-20
2606341,3276,4,2005-12-08
2606341,3282,5,2005-05-05
2606341,3290,5,2005-12-08
2606341,3320,4,2005-05-05
2606341,3333,4,2005-05-29
2606341,3371,4,2004-04-21
2606341,3515,4,2005-12-08
2606341,3611,5,2005-05-05
2606341,3624,2,2004-06-23
2606341,3626,5,2004-07-01
2606341,3638,5,2004-01-26
2606341,3730,5,2005-05-05
2606341,3756,3,2004-04-22
2606341,3860,3,2005-05-05
2606341,3864,4,2005-12-08
2606341,3875,5,2005-05-19
2606341,3893,4,2005-12-08
2606341,3900,5,2005-12-08
2606341,3905,3,2005-12-08
2606341,3917,5,2005-05-05
2606341,3938,3,2005-05-05
2606341,3966,3,2005-05-05
2606341,4042,2,2004-04-21
2606341,4306,3,2005-05-19
2606341,4331,4,2004-04-21
2606341,4345,5,2004-01-06
2606341,4356,3,2004-04-22
2606341,4389,1,2003-12-09
2606341,4432,5,2005-05-05
2606341,4472,4,2004-05-20
2606341,4479,3,2003-10-09
2606341,4488,5,2005-12-08
140664,223,4,2005-08-10
140664,270,5,2005-08-10
140664,312,5,2005-08-10
140664,482,3,2005-08-10
140664,607,3,2005-08-10
140664,692,3,2005-08-10
140664,746,4,2005-08-10
140664,788,3,2005-08-10
140664,789,5,2005-08-10
140664,798,5,2005-08-10
140664,886,4,2005-07-06
140664,1144,4,2005-08-10
140664,1145,2,2005-08-10
140664,1255,5,2005-08-10
140664,1256,5,2005-08-10
140664,1615,3,2005-08-10
140664,1650,4,2005-08-10
140664,1659,4,2005-08-10
140664,1770,3,2005-08-10
140664,1905,4,2005-08-10
140664,2112,4,2005-08-10
140664,2128,5,2005-08-10
140664,2162,5,2005-08-10
140664,2360,4,2005-08-10
140664,2391,4,2005-08-10
140664,2395,4,2005-08-10
140664,2462,5,2005-08-10
140664,2470,4,2005-08-10
140664,2660,5,2005-08-10
140664,2751,3,2005-08-10
140664,2862,5,2005-08-10
140664,2922,4,2005-08-10
140664,2938,5,2005-08-10
140664,2942,5,2005-08-10
140664,3071,4,2005-08-10
140664,3106,4,2005-08-10
140664,3151,2,2005-08-10
140664,3282,3,2005-08-10
140664,3355,4,2005-08-10
140664,3610,3,2005-08-10
140664,3612,5,2005-08-10
140664,3617,3,2005-08-10
140664,3728,4,2005-08-10
140664,3756,4,2005-08-10
140664,3840,4,2005-08-10
140664,3860,4,2005-08-10
140664,3893,3,2005-08-10
140664,4266,4,2004-12-28
140664,4284,4,2005-08-10
140664,4306,5,2005-08-10
140664,4353,4,2005-08-10
140664,4479,4,2005-08-10
140664,4490,4,2005-08-10
1400726,30,5,2005-09-08
1400726,152,5,2005-10-26
1400726,270,5,2005-08-31
1400726,299,5,2005-09-07
1400726,353,4,2005-10-18
1400726,436,4,2005-10-28
1400726,482,5,2005-10-31
1400726,517,2,2005-09-07
1400726,550,3,2005-08-31
1400726,571,5,2005-09-07
1400726,758,3,2005-09-07
1400726,825,5,2005-10-28
1400726,886,5,2005-12-31
1400726,908,5,2005-09-12
1400726,1110,4,2005-08-31
1400726,1144,4,2005-09-12
1400726,1145,4,2005-08-31
1400726,1174,5,2005-09-08
1400726,1180,5,2005-10-26
1400726,1256,5,2005-09-07
1400726,1470,3,2005-09-12
1400726,1542,5,2005-09-07
1400726,1578,2,2005-09-23
1400726,1615,4,2005-10-28
1400726,1703,3,2005-08-31
1400726,1719,1,2005-09-08
1400726,1754,4,2005-09-23
1400726,1833,2,2005-10-29
1400726,1854,2,2005-09-07
1400726,1865,4,2005-09-22
1400726,1877,5,2005-08-31
1400726,1905,5,2005-09-23
1400726,1962,4,2005-08-31
1400726,1976,3,2005-09-08
1400726,2122,5,2005-09-07
1400726,2152,4,2005-08-31
1400726,2212,5,2005-10-26
1400726,2389,4,2005-10-28
1400726,2391,3,2005-09-07
1400726,2452,5,2005-09-22
1400726,2499,3,2005-10-29
1400726,2660,5,2005-09-07
1400726,2782,4,2005-08-31
1400726,2800,4,2005-09-12
1400726,2803,5,2005-09-08
1400726,2862,4,2005-10-26
1400726,2913,4,2005-09-12
1400726,2938,5,2005-08-31
1400726,2942,5,2005-09-07
1400726,3078,5,2005-08-31
1400726,3151,3,2005-09-22
1400726,3239,4,2005-08-31
1400726,3282,4,2005-09-07
1400726,3320,4,2005-09-08
1400726,3333,5,2005-10-04
1400726,3463,4,2005-08-31
1400726,3538,4,2005-10-28
1400726,3624,5,2005-10-16
1400726,3730,5,2005-10-26
1400726,3858,1,2005-10-16
1400726,3860,3,2005-09-28
1400726,3864,3,2005-11-06
1400726,3917,4,2005-09-22
1400726,3938,3,2005-09-22
1400726,3962,5,2005-10-26
1400726,4123,4,2005-10-27
1400726,4135,4,2005-08-31
1400726,4256,5,2005-10-26
1400726,4262,4,2005-10-02
1400726,4302,4,2005-09-07
1400726,4306,5,2005-10-26
1400726,4315,4,2005-10-04
1400726,4330,4,2005-09-08
1400726,4345,4,2005-09-23
1400726,4472,5,2005-09-07
1401125,28,3,2005-08-19
1401125,111,4,2004-07-29
1401125,191,4,2005-01-25
1401125,252,3,2004-11-20
1401125,290,5,2005-06-03
1401125,295,4,2005-02-03
1401125,297,4,2005-01-21
1401125,305,4,2005-01-01
1401125,313,4,2005-11-19
1401125,330,5,2005-01-25
1401125,426,4,2005-08-19
1401125,468,2,2004-08-01
1401125,483,4,2004-08-05
1401125,571,2,2005-02-25
1401125,758,4,2004-12-06
1401125,851,4,2005-07-22
1401125,940,3,2005-07-22
1401125,985,4,2005-01-02
1401125,1073,5,2005-08-02
1401125,1102,4,2005-12-07
1401125,1145,3,2004-07-29
1401125,1220,5,2004-09-30
1401125,1236,4,2005-01-24
1401125,1267,4,2004-12-24
1401125,1307,4,2004-07-27
1401125,1428,3,2004-07-27
1401125,1509,4,2005-06-23
1401125,1518,3,2005-01-19
1401125,1561,5,2005-06-03
1401125,1599,4,2005-01-24
1401125,1861,4,2004-08-09
1401125,1905,5,2004-07-27
1401125,1962,4,2004-07-29
1401125,2078,3,2005-06-23
1401125,2163,3,2005-05-13
1401125,2171,3,2004-11-20
1401125,2186,4,2004-08-01
1401125,2290,4,2005-08-19
1401125,2372,4,2005-02-15
1401125,2391,4,2004-07-29
1401125,2441,5,2005-08-06
1401125,2457,4,2005-02-21
1401125,2470,3,2005-10-28
1401125,2580,4,2004-07-27
1401125,2680,2,2005-01-24
1401125,2690,4,2005-06-26
1401125,2743,4,2005-01-19
1401125,2874,3,2005-01-01
1401125,2992,4,2004-08-01
1401125,3079,4,2004-07-29
1401125,3085,4,2004-08-09
1401125,3113,4,2004-08-01
1401125,3138,5,2005-10-15
1401125,3254,4,2004-08-01
1401125,3274,3,2005-09-20
1401125,3364,4,2005-08-19
1401125,3368,3,2005-06-23
1401125,3427,4,2004-07-27
1401125,3444,5,2005-06-26
1401125,3463,3,2004-12-24
1401125,3466,3,2005-01-24
1401125,3541,4,2005-02-06
1401125,3579,4,2004-08-09
1401125,3638,4,2004-07-27
1401125,3640,3,2005-01-24
1401125,3648,3,2005-08-08
1401125,3860,4,2004-07-27
1401125,3864,4,2005-07-22
1401125,3890,3,2005-01-09
1401125,3923,4,2004-08-05
1401125,3925,2,2004-07-27
1401125,3938,5,2004-11-20
1401125,3962,4,2004-07-27
1401125,4123,4,2005-11-20
1401125,4159,4,2005-09-25
1401125,4260,4,2004-11-20
1401125,4306,4,2004-07-29
1401125,4345,1,2004-12-24
